job_posting_id,title,company_id,job_role_id,start_ymd,end_ymd,headcount,career_type,hire_type_lst,region_lst,edu_level_lst,position_detail,main_duty,qualification,preference,disqualify_reason,process
2655,쇼핑몰 웹개발자 모집 신규 구축,44,216,20260704,20260811,5,신입,정규직,강원특별자치도,석사 이상,"의료·연구 데이터를 다루는 전문기관에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 쇼핑몰이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 기획자와 요구사항을 구체화하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 쇼핑몰 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 쇼핑몰 환경의 관리자 페이지 개발 및 결과 공유
• 쇼핑몰 환경의 웹 표준 준수
• 쇼핑몰 환경의 오류 수정 및 결과 공유
• 쇼핑몰 환경의 테스트
• 쇼핑몰 환경의 배포 및 결과 공유
• 쇼핑몰 환경의 운영 지원
• 쇼핑몰 환경의 웹 기능 설계 및 결과 공유
• 쇼핑몰 환경의 프론트엔드 개발
• 쇼핑몰 환경의 서버 로직 구현 및 결과 공유
• 쇼핑몰 환경의 DB 연동","• PHP, Laravel, Node.js, MySQL, Git 활용할 수 있는 분
• 쇼핑몰 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
• 쇼핑몰 또는 유사 환경에서 팀 프로젝트에서 기능을 끝까지 배포한 경험
• 장애나 실패 사례를 학습 기회로 활용하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분","• 정보처리기사 보유자
• 웹디자인기능사 보유자
• 쇼핑몰 환경에서 MySQL와 Spring Boot를 활용해 기획자와 요구사항을 구체화한 경험자
• Git 및 JavaScript 실무 활용 경험자
• 쇼핑몰 프로젝트 참여 경험자
• Spring Boot 심화 활용 경험자
• Laravel 심화 활용 경험자
• MySQL 심화 활용 경험자","• 해외여행 및 근무에 결격사유가 있는 경우
• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
2656,콘텐츠 관리 시스템 웹개발자 모집 신규 구축,10,216,20260810,20260918,2,경력 2년 이상,기간제,서울특별시,전문학사 이상,"산업 현장의 업무 혁신을 추진하는 중견기업 IT 조직에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 콘텐츠 관리 시스템이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 QA 조직과 품질 기준을 합의하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 콘텐츠 관리 시스템 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 콘텐츠 관리 시스템 환경의 프론트엔드 개발 및 결과 공유
• 콘텐츠 관리 시스템 환경의 서버 로직 구현
• 콘텐츠 관리 시스템 환경의 DB 연동 및 결과 공유
• 콘텐츠 관리 시스템 환경의 관리자 페이지 개발
• 콘텐츠 관리 시스템 환경의 웹 표준 준수 및 결과 공유
• 콘텐츠 관리 시스템 환경의 오류 수정","• Git, JavaScript, TypeScript, React, Vue.js, Java 활용할 수 있는 분
• 기술 관련 전공자 또는 이에 준하는 프로젝트 경험을 보유한 분
• 콘텐츠 관리 시스템 또는 유사 환경에서 테스트 자동화 또는 품질 지표를 개선한 경험
• 콘텐츠 관리 시스템 또는 유사 환경에서 문서와 리뷰를 통해 협업 효율을 높인 경험
• 사용자 영향을 먼저 생각하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분","• 웹디자인기능사 보유자
• SQLD 보유자
• 리눅스마스터 2급 보유자
• 콘텐츠 관리 시스템 환경에서 Git와 Spring Boot를 활용해 QA 조직과 품질 기준을 합의한 경험자","• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
• 해외여행 및 근무에 결격사유가 있는 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
2657,기업 홈페이지 웹개발자 채용 신규 구축,91,216,20260916,20261026,19,경력 무관,무기계약직,강원특별자치도,박사 이상,"데이터 기반 의사결정을 강화하는 연구소에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 기업 홈페이지이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 보안 담당자와 위험 요소를 검토하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

특정 도구 사용 자체보다 문제에 맞는 기술을 선택하고 검증하는 과정을 중요하게 봅니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 기업 홈페이지 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 기업 홈페이지 환경의 배포 및 결과 공유
• 기업 홈페이지 환경의 운영 지원
• 기업 홈페이지 환경의 웹 기능 설계 및 결과 공유
• 기업 홈페이지 환경의 프론트엔드 개발
• 기업 홈페이지 환경의 서버 로직 구현 및 결과 공유
• 기업 홈페이지 환경의 DB 연동
• 기업 홈페이지 환경의 관리자 페이지 개발 및 결과 공유","• Vue.js 활용할 수 있는 분
• 기업 홈페이지 또는 유사 환경에서 장애 원인을 추적하고 재발 방지를 적용한 경험
• 기업 홈페이지 또는 유사 환경에서 기술 부채를 식별하고 단계적으로 개선한 경험
• 기업 홈페이지 또는 유사 환경에서 사용자 피드백을 제품 개선으로 연결한 경험
• 문제를 작은 단위로 나누어 해결하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
• 개인정보와 보안 기준을 준수할 수 있는 분","• SQLD 보유자
• 리눅스마스터 2급 보유자
• 기업 홈페이지 환경에서 JavaScript와 PHP를 활용해 보안 담당자와 위험 요소를 검토한 경험자
• 기업 홈페이지 프로젝트 참여 경험자
• 오픈소스 기여 또는 기술 발표 경험자","• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우",서류전형 > 필기전형 > 면접전형 > 최종합격
2658,예약 서비스 웹개발자 채용 신규 구축,86,216,20261023,20261203,16,신입·경력,계약직,서울특별시,학사 이상,"교육 플랫폼을 운영하는 에듀테크 조직에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 예약 서비스이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 데이터 조직과 지표 기준을 정렬하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 예약 서비스 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 예약 서비스 환경의 웹 표준 준수 및 결과 공유
• 예약 서비스 환경의 오류 수정
• 예약 서비스 환경의 테스트 및 결과 공유
• 예약 서비스 환경의 배포
• 예약 서비스 환경의 운영 지원 및 결과 공유
• 예약 서비스 환경의 웹 기능 설계
• 예약 서비스 환경의 프론트엔드 개발 및 결과 공유
• 예약 서비스 환경의 서버 로직 구현","• Laravel, Node.js 활용할 수 있는 분
• 예약 서비스 또는 유사 환경에서 성능·비용·안정성 중 하나를 수치로 개선한 경험
• 예약 서비스 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
• 예약 서비스 또는 유사 환경에서 팀 프로젝트에서 기능을 끝까지 배포한 경험
• 품질과 납기의 균형을 현실적으로 판단하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
• 개인정보와 보안 기준을 준수할 수 있는 분
• Vue.js 기반 문제 해결 경험이 있는 분","• 리눅스마스터 2급 보유자
• 정보처리기사 보유자
• 웹디자인기능사 보유자
• 예약 서비스 환경에서 TypeScript와 PHP를 활용해 데이터 조직과 지표 기준을 정렬한 경험자
• JavaScript 및 TypeScript 실무 활용 경험자
• 예약 서비스 프로젝트 참여 경험자","• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
• 해외여행 및 근무에 결격사유가 있는 경우
• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
2659,교육 플랫폼 웹개발자 채용 신규 구축,128,216,20260113,20260224,13,경력 5년 이상,정규직,강원특별자치도,학력무관,"빠르게 제품을 검증하는 성장 단계 스타트업에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 교육 플랫폼이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 기획자와 요구사항을 구체화하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 교육 플랫폼 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 교육 플랫폼 환경의 서버 로직 구현 및 결과 공유
• 교육 플랫폼 환경의 DB 연동
• 교육 플랫폼 환경의 관리자 페이지 개발 및 결과 공유
• 교육 플랫폼 환경의 웹 표준 준수
• 교육 플랫폼 환경의 오류 수정 및 결과 공유
• 교육 플랫폼 환경의 테스트
• 교육 플랫폼 환경의 배포 및 결과 공유
• 교육 플랫폼 환경의 운영 지원
• 교육 플랫폼 환경의 웹 기능 설계 및 결과 공유","• JavaScript, TypeScript, React 활용할 수 있는 분
• 교육 플랫폼 또는 유사 환경에서 사용자 피드백을 제품 개선으로 연결한 경험
• 교육 플랫폼 또는 유사 환경에서 테스트 자동화 또는 품질 지표를 개선한 경험
• 교육 플랫폼 또는 유사 환경에서 문서와 리뷰를 통해 협업 효율을 높인 경험
• 동료의 피드백을 열린 태도로 반영하는 분","• 정보처리기사 보유자
• 웹디자인기능사 보유자
• 교육 플랫폼 환경에서 React와 PHP를 활용해 기획자와 요구사항을 구체화한 경험자
• Java 및 Spring Boot 실무 활용 경험자
• 교육 플랫폼 프로젝트 참여 경험자
• Git 심화 활용 경험자
• TypeScript 심화 활용 경험자","• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
• 해외여행 및 근무에 결격사유가 있는 경우
• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우",서류전형 > 실무면접 > 최종면접
2660,공공 웹서비스 웹개발자 채용 신규 구축,51,216,20260219,20260403,10,경력,기간제,서울특별시,석사 이상,"다양한 회원사를 지원하는 협회 전산 조직에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 공공 웹서비스이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 QA 조직과 품질 기준을 합의하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

특정 도구 사용 자체보다 문제에 맞는 기술을 선택하고 검증하는 과정을 중요하게 봅니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 공공 웹서비스 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 공공 웹서비스 환경의 운영 지원 및 결과 공유
• 공공 웹서비스 환경의 웹 기능 설계
• 공공 웹서비스 환경의 프론트엔드 개발 및 결과 공유
• 공공 웹서비스 환경의 서버 로직 구현
• 공공 웹서비스 환경의 DB 연동 및 결과 공유
• 공공 웹서비스 환경의 관리자 페이지 개발
• 공공 웹서비스 환경의 웹 표준 준수 및 결과 공유
• 공공 웹서비스 환경의 오류 수정
• 공공 웹서비스 환경의 테스트 및 결과 공유
• 공공 웹서비스 환경의 배포","• Java, Spring Boot, PHP, Laravel 활용할 수 있는 분
• 공공 웹서비스 또는 유사 환경에서 팀 프로젝트에서 기능을 끝까지 배포한 경험
• 공공 웹서비스 또는 유사 환경에서 장애 원인을 추적하고 재발 방지를 적용한 경험
• 공공 웹서비스 또는 유사 환경에서 기술 부채를 식별하고 단계적으로 개선한 경험
• 공공 웹서비스 또는 유사 환경에서 사용자 피드백을 제품 개선으로 연결한 경험
• 근거를 바탕으로 의견을 명확히 설명하는 분","• 웹디자인기능사 보유자
• SQLD 보유자
• 리눅스마스터 2급 보유자
• 공공 웹서비스 환경에서 Vue.js와 PHP를 활용해 QA 조직과 품질 기준을 합의한 경험자
• TypeScript 심화 활용 경험자
• Vue.js 심화 활용 경험자
• Spring Boot 심화 활용 경험자
• Laravel 심화 활용 경험자","• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
• 해외여행 및 근무에 결격사유가 있는 경우
• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
• 지원서 또는 제출서류를 허위로 기재한 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
2661,쇼핑몰 웹개발자 채용 신규 구축,57,216,20260328,20260511,7,경력 3년 이상,무기계약직,강원특별자치도,전문학사 이상,"글로벌 사용자를 대상으로 제품을 제공하는 기술기업에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 쇼핑몰이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 보안 담당자와 위험 요소를 검토하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 쇼핑몰 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 쇼핑몰 환경의 오류 수정 및 결과 공유
• 쇼핑몰 환경의 테스트
• 쇼핑몰 환경의 배포 및 결과 공유
• 쇼핑몰 환경의 운영 지원
• 쇼핑몰 환경의 웹 기능 설계 및 결과 공유
• 쇼핑몰 환경의 프론트엔드 개발","• Node.js, MySQL, Git, JavaScript, TypeScript 활용할 수 있는 분
• 기술 관련 전공자 또는 이에 준하는 프로젝트 경험을 보유한 분
• 쇼핑몰 또는 유사 환경에서 문서와 리뷰를 통해 협업 효율을 높인 경험
• 쇼핑몰 또는 유사 환경에서 성능·비용·안정성 중 하나를 수치로 개선한 경험
• 쇼핑몰 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
• 쇼핑몰 또는 유사 환경에서 팀 프로젝트에서 기능을 끝까지 배포한 경험
• 새로운 기술을 목적에 맞게 검증하는 분","• SQLD 보유자
• 리눅스마스터 2급 보유자
• 쇼핑몰 환경에서 Java와 PHP를 활용해 보안 담당자와 위험 요소를 검토한 경험자
• TypeScript 및 React 실무 활용 경험자","• 해외여행 및 근무에 결격사유가 있는 경우
• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우",서류전형 > 인성검사 > 실무면접 > 최종면접
2662,콘텐츠 관리 시스템 웹개발자 채용 신규 구축,133,216,20260504,20260618,4,신입,계약직,서울특별시,박사 이상,"공공 서비스를 안정적으로 운영하는 기술 조직에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 콘텐츠 관리 시스템이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 데이터 조직과 지표 기준을 정렬하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 콘텐츠 관리 시스템 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 콘텐츠 관리 시스템 환경의 DB 연동 및 결과 공유
• 콘텐츠 관리 시스템 환경의 관리자 페이지 개발
• 콘텐츠 관리 시스템 환경의 웹 표준 준수 및 결과 공유
• 콘텐츠 관리 시스템 환경의 오류 수정
• 콘텐츠 관리 시스템 환경의 테스트 및 결과 공유
• 콘텐츠 관리 시스템 환경의 배포
• 콘텐츠 관리 시스템 환경의 운영 지원 및 결과 공유","• TypeScript, React, Vue.js, Java, Spring Boot, PHP 활용할 수 있는 분
• 콘텐츠 관리 시스템 또는 유사 환경에서 기술 부채를 식별하고 단계적으로 개선한 경험
• 콘텐츠 관리 시스템 또는 유사 환경에서 사용자 피드백을 제품 개선으로 연결한 경험
• 콘텐츠 관리 시스템 또는 유사 환경에서 테스트 자동화 또는 품질 지표를 개선한 경험
• 콘텐츠 관리 시스템 또는 유사 환경에서 문서와 리뷰를 통해 협업 효율을 높인 경험
• 불확실한 상황에서 우선순위를 정할 수 있는 분
• 장애나 실패 사례를 학습 기회로 활용하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분","• 리눅스마스터 2급 보유자
• 정보처리기사 보유자
• 웹디자인기능사 보유자
• 콘텐츠 관리 시스템 환경에서 Spring Boot와 PHP를 활용해 데이터 조직과 지표 기준을 정렬한 경험자
• Spring Boot 및 PHP 실무 활용 경험자","• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
• 해외여행 및 근무에 결격사유가 있는 경우",서류전형 > 필기전형 > 면접전형 > 최종합격
2663,기업 홈페이지 웹개발자 담당자 모집 신규 구축,87,216,20260610,20260620,1,경력 2년 이상,정규직,강원특별자치도,학사 이상,"대규모 고객 서비스를 운영하는 디지털 조직에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 기업 홈페이지이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 기획자와 요구사항을 구체화하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

특정 도구 사용 자체보다 문제에 맞는 기술을 선택하고 검증하는 과정을 중요하게 봅니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 기업 홈페이지 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 기업 홈페이지 환경의 웹 기능 설계 및 결과 공유
• 기업 홈페이지 환경의 프론트엔드 개발
• 기업 홈페이지 환경의 서버 로직 구현 및 결과 공유
• 기업 홈페이지 환경의 DB 연동
• 기업 홈페이지 환경의 관리자 페이지 개발 및 결과 공유
• 기업 홈페이지 환경의 웹 표준 준수
• 기업 홈페이지 환경의 오류 수정 및 결과 공유
• 기업 홈페이지 환경의 테스트","• Spring Boot 활용할 수 있는 분
• 기업 홈페이지 또는 유사 환경에서 상용 서비스 개발 또는 운영 경험
• 변경사항과 의사결정을 꼼꼼히 기록하는 분
• 사용자 영향을 먼저 생각하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분","• 정보처리기사 보유자
• 웹디자인기능사 보유자
• 기업 홈페이지 환경에서 PHP와 PHP를 활용해 기획자와 요구사항을 구체화한 경험자
• 기업 홈페이지 프로젝트 참여 경험자
• 오픈소스 기여 또는 기술 발표 경험자
• Java 심화 활용 경험자","• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우",서류전형 > 직무과제 > 실무면접 > 처우협의
2664,예약 서비스 웹개발자 담당자 모집 신규 구축,9,216,20260717,20260728,18,경력 무관,기간제,서울특별시,학력무관,"기업용 솔루션을 개발하는 전문 소프트웨어 조직에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 예약 서비스이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 QA 조직과 품질 기준을 합의하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 예약 서비스 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 예약 서비스 환경의 테스트 및 결과 공유
• 예약 서비스 환경의 배포
• 예약 서비스 환경의 운영 지원 및 결과 공유
• 예약 서비스 환경의 웹 기능 설계
• 예약 서비스 환경의 프론트엔드 개발 및 결과 공유
• 예약 서비스 환경의 서버 로직 구현
• 예약 서비스 환경의 DB 연동 및 결과 공유
• 예약 서비스 환경의 관리자 페이지 개발
• 예약 서비스 환경의 웹 표준 준수 및 결과 공유","• MySQL, Git 활용할 수 있는 분
• 예약 서비스 또는 유사 환경에서 테스트 자동화 또는 품질 지표를 개선한 경험
• 보안과 개인정보 보호를 기본 원칙으로 지키는 분
• 문제를 작은 단위로 나누어 해결하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
• 개인정보와 보안 기준을 준수할 수 있는 분","• 웹디자인기능사 보유자
• SQLD 보유자
• 리눅스마스터 2급 보유자
• 예약 서비스 환경에서 Laravel와 PHP를 활용해 QA 조직과 품질 기준을 합의한 경험자
• React 및 Vue.js 실무 활용 경험자
• Node.js 심화 활용 경험자
• Git 심화 활용 경험자","• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우
• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
• 해외여행 및 근무에 결격사유가 있는 경우
• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우",서류전형 > 실무면접 > 최종면접
2665,교육 플랫폼 웹개발자 담당자 모집 신규 구축,130,216,20260823,20260904,15,신입·경력,무기계약직,강원특별자치도,석사 이상,"의료·연구 데이터를 다루는 전문기관에서 웹 서비스의 화면과 서버 기능을 통합 개발을 담당할 웹개발자를 모집합니다.

주요 대상은 교육 플랫폼이며, 요구사항을 기능과 기술 과제로 구체화하고 구현 결과가 실제 운영 환경에서 안정적으로 작동하도록 관리합니다.

업무 과정에서는 보안 담당자와 위험 요소를 검토하고, 결정 배경과 변경 이력을 문서로 남겨 구성원이 같은 맥락에서 일할 수 있도록 합니다.

문제가 발생하면 로그·데이터·재현 절차를 바탕으로 원인을 좁히고, 임시 조치와 근본 개선을 구분해 실행합니다.

입사 후에는 기존 구조와 운영 기준을 익힌 뒤 교육 플랫폼 영역의 개선 과제를 맡게 되며, 성과는 안정성·품질·사용자 영향과 협업 기여도를 함께 살펴봅니다.","• 교육 플랫폼 환경의 관리자 페이지 개발 및 결과 공유
• 교육 플랫폼 환경의 웹 표준 준수
• 교육 플랫폼 환경의 오류 수정 및 결과 공유
• 교육 플랫폼 환경의 테스트
• 교육 플랫폼 환경의 배포 및 결과 공유
• 교육 플랫폼 환경의 운영 지원
• 교육 플랫폼 환경의 웹 기능 설계 및 결과 공유
• 교육 플랫폼 환경의 프론트엔드 개발
• 교육 플랫폼 환경의 서버 로직 구현 및 결과 공유
• 교육 플랫폼 환경의 DB 연동","• React, Vue.js, Java 활용할 수 있는 분
• 교육 플랫폼 또는 유사 환경에서 장애 원인을 추적하고 재발 방지를 적용한 경험
• 장애나 실패 사례를 학습 기회로 활용하는 분
• 품질과 납기의 균형을 현실적으로 판단하는 분
• 업무 내용을 문서로 정리하고 동료와 공유할 수 있는 분
• 개인정보와 보안 기준을 준수할 수 있는 분
• Node.js 기반 문제 해결 경험이 있는 분","• SQLD 보유자
• 리눅스마스터 2급 보유자
• 교육 플랫폼 환경에서 Node.js와 PHP를 활용해 보안 담당자와 위험 요소를 검토한 경험자
• PHP 및 Laravel 실무 활용 경험자
• 교육 플랫폼 프로젝트 참여 경험자
• TypeScript 심화 활용 경험자
• Vue.js 심화 활용 경험자
• Spring Boot 심화 활용 경험자","• 채용 과정에서 부정한 방법을 사용한 경우
• 채용검진 결과 직무 수행이 어렵다고 판단되는 경우
• 해외여행 및 근무에 결격사유가 있는 경우
• 관련 법령 또는 내부 인사규정상 채용이 불가능한 경우
• 지원서 또는 제출서류를 허위로 기재한 경우
• 학력·경력·자격 등 증빙 내용이 사실과 다른 경우",서류전형 > 1차면접 > 2차면접 > 채용검진
